22	14	4900
53	15	4910
121	11	4920
102	8	4930
80	21	4930
33	16	4930
121	13	4940
52	8	4940
37	16	4940
16	10	4950
11	7	4960
87	11	4960
25	15	4970
91	17	4980
22	16	4980
26	9	4980
47	11	5000
28	18	5000
98	17	5010
84	7	5020
55	16	5030
98	10	5030
43	13	5030
97	11	5030
65	27	5040
83	23	5060
84	13	5070
98	10	5070
46	26	5080
29	17	5080
38	24	5090
47	24	5100
57	10	5110
16	16	5110
67	7	5130
97	11	5130
8	23	5140
91	17	5150
35	26	5150
69	16	5160
115	8	5170
67	9	5170
23	6	5190
110	24	5190
76	10	5200
64	7	5210
48	10	5220
25	25	5230
54	21	5240
117	14	5260
83	19	5270
87	18	5300
25	20	5330
32	10	5330
80	23	5360
14	15	5370
78	20	5380
121	12	5390
43	12	5390
17	6	5390
121	12	5390
69	23	5410
121	13	5410
10	6	5410
22	7	5420
50	13	5420
121	13	5440
52	18	5440
101	25	5460
89	12	5480
121	13	5480
15	21	5480
121	12	5490
24	22	5490
20	10	5510
55	20	5510
47	20	5510
29	24	5520
121	12	5530
85	24	5540
115	25	5570
85	24	5640
15	22	5670
121	14	5680
65	20	5690
29	13	5690
97	13	5690
67	20	5720
63	17	5750
98	17	5770
47	7	5770
80	23	5780
90	22	5780
67	23	5790
59	15	5790
92	10	5800
121	12	5810
68	12	5820
78	21	5840
61	6	5850
43	6	5860
95	19	5860
70	9	5890
87	6	5900
55	14	5930
95	16	5930
88	21	5940
52	19	5950
